category,subcategory,date purchased,date first viewed,price,email received
Pants,Long,2014-02-04,2014-01-25,76.6,1
Shirts,T-shirt,2014-02-06,2010-01-14,92.6,1
Pants,Long,2014-02-18,2010-01-26,36.39,1
Pants,Short,2014-02-11,2013-11-29,44.39,0
Shoes,Boat,2014-02-07,2014-01-28,42.72,1
Shoes,Boat,2014-02-04,2012-08-07,24.0,0
Pants,Long,2014-02-09,2013-11-27,58.09,0
Pants,Short,2014-02-14,2014-01-18,83.6,1
Shirts,Short-sleeve,2014-02-04,2014-01-25,41.0,1
Pants,Short,2014-02-09,2012-08-12,57.09,1
Pants,Long,2014-02-04,2013-11-22,42.09,1
Shoes,Dress,2014-02-06,2014-01-10,22.0,1
Shoes,Boat,2014-02-04,2014-01-25,42.72,1
Shoes,Sneakers,2014-02-09,2013-11-27,39.72,0
Shirts,Long-sleeve,2014-02-10,2014-01-14,36.72,1
Pants,Long,2014-02-05,2014-01-09,45.09,1
Shirts,Short-sleeve,2014-02-06,2014-01-27,78.6,0
Shirts,Short-sleeve,2014-02-06,2014-01-10,27.39,0
Pants,Long,2014-02-10,2010-01-18,25.72,1
Shoes,Dress,2014-02-06,2014-01-10,27.0,1
Shoes,Sneakers,2014-02-14,2010-01-22,52.09,0
Shoes,Dress,2014-02-13,2014-01-17,44.09,1
Shoes,Dress,2014-02-04,2012-08-07,34.0,0
Shirts,T-shirt,2014-02-12,2010-01-20,31.72,1
Shoes,Sneakers,2014-02-04,2014-01-08,40.09,0
Shoes,Dress,2014-02-12,2012-08-15,31.0,0
Shoes,Sneakers,2014-02-05,2013-11-23,43.09,1
Shoes,Dress,2014-02-08,2010-01-16,30.72,1
Shirts,Short-sleeve,2014-02-09,2014-01-30,30.0,1
Shoes,Boat,2014-02-18,2013-12-06,26.0,1
Shoes,Boat,2014-02-06,2014-01-27,87.6,1
Shoes,Dress,2014-02-13,2012-08-16,31.72,1
Pants,Short,2014-02-08,2013-07-22,35.0,1
Shirts,T-shirt,2014-02-04,2013-07-18,92.6,1
Pants,Short,2014-02-05,2014-01-26,43.09,1
Pants,Long,2014-02-12,2014-02-02,86.6,0
Shoes,Boat,2014-02-07,2012-08-10,29.0,0
Shoes,Boat,2014-02-12,2013-07-26,32.0,1
Shoes,Sneakers,2014-02-04,2013-07-18,29.39,1
Shoes,Dress,2014-02-16,2012-08-19,29.0,1
Pants,Short,2014-02-10,2013-07-24,83.6,1
Shoes,Dress,2014-02-15,2014-01-19,31.0,1
Shoes,Dress,2014-02-14,2012-08-17,42.39,1
Shoes,Boat,2014-02-13,2010-01-21,35.72,1
Shoes,Boat,2014-02-05,2014-01-26,82.6,0
Shoes,Dress,2014-02-18,2014-02-08,22.72,1
Shirts,Long-sleeve,2014-02-14,2013-07-28,78.6,1
Shirts,Short-sleeve,2014-02-09,2012-08-12,75.6,0
Shoes,Dress,2014-02-09,2010-01-17,37.0,1
Pants,Short,2014-02-06,2012-08-09,75.6,1
Shirts,T-shirt,2014-02-04,2013-07-18,54.09,1
Pants,Long,2014-02-13,2010-01-21,42.39,1
Shirts,Long-sleeve,2014-02-08,2012-08-11,30.39,1
Shoes,Sneakers,2014-02-04,2013-11-22,47.09,1
Shoes,Sneakers,2014-02-05,2014-01-09,22.72,1
Shoes,Sneakers,2014-02-04,2012-08-07,33.39,1
Shoes,Dress,2014-02-07,2014-01-11,40.0,1
Pants,Long,2014-02-10,2013-07-24,44.39,0
Shirts,Short-sleeve,2014-02-04,2014-01-25,79.6,0
Pants,Long,2014-02-16,2013-12-04,27.0,0
Shoes,Dress,2014-02-10,2010-01-18,27.39,1
Shirts,T-shirt,2014-02-10,2012-08-13,79.6,1
Pants,Long,2014-02-08,2014-01-12,88.6,1
Shoes,Sneakers,2014-02-09,2012-08-12,60.09,1
Shoes,Sneakers,2014-02-16,2014-01-20,78.6,1
Shoes,Sneakers,2014-02-11,2013-07-25,45.09,1
Pants,Long,2014-02-14,2013-12-02,56.09,1
Shirts,Long-sleeve,2014-02-14,2010-01-22,35.39,1
Shoes,Boat,2014-02-09,2013-07-23,26.0,1
Shoes,Boat,2014-02-18,2010-01-26,35.39,1
Pants,Long,2014-02-12,2010-01-20,86.6,1
Shirts,Long-sleeve,2014-02-05,2013-11-23,86.6,1
Pants,Short,2014-02-06,2012-08-09,51.09,1
Shirts,Short-sleeve,2014-02-06,2010-01-14,51.09,1
Shoes,Boat,2014-02-09,2013-11-27,76.6,1
Shoes,Boat,2014-02-04,2012-08-07,44.39,1
Pants,Long,2014-02-13,2014-01-17,39.39,1
Shirts,Short-sleeve,2014-02-13,2013-12-01,31.39,1
Pants,Short,2014-02-09,2013-11-27,29.72,1
Shirts,Long-sleeve,2014-02-07,2012-08-10,21.0,1
Pants,Long,2014-02-09,2013-07-23,46.39,1
Shoes,Boat,2014-02-18,2014-01-22,44.39,1
Shoes,Boat,2014-02-18,2013-12-06,33.39,1
Pants,Long,2014-02-18,2013-08-01,43.39,1
Pants,Short,2014-02-09,2012-08-12,29.72,1
Pants,Short,2014-02-13,2013-12-01,24.0,1
Shoes,Dress,2014-02-12,2014-01-16,34.0,1
Shoes,Sneakers,2014-02-04,2013-11-22,51.09,0
Shoes,Boat,2014-02-13,2013-07-27,29.72,1
Shoes,Boat,2014-02-18,2013-08-01,29.0,1
Shoes,Sneakers,2014-02-08,2010-01-16,88.6,1
Pants,Long,2014-02-05,2014-01-09,75.6,1
Shirts,T-shirt,2014-02-15,2014-02-05,60.09,1
Pants,Long,2014-02-13,2012-08-16,92.6,1
Shoes,Dress,2014-02-04,2014-01-25,57.09,1
Pants,Short,2014-02-08,2012-08-11,46.39,1
Shirts,Short-sleeve,2014-02-13,2012-08-16,28.0,1
Shoes,Sneakers,2014-02-04,2012-08-07,36.72,1
Shoes,Boat,2014-02-07,2012-08-10,27.72,1
Shoes,Boat,2014-02-04,2014-01-25,31.0,1
Shoes,Dress,2014-02-06,2013-11-24,92.6,1
Shirts,Long-sleeve,2014-02-13,2012-08-16,24.72,1
Shoes,Boat,2014-02-09,2010-01-17,40.0,0
Pants,Long,2014-02-14,2014-02-04,34.39,1
Shirts,Short-sleeve,2014-02-12,2013-07-26,38.0,1
Shirts,Long-sleeve,2014-02-08,2013-11-26,91.6,1
Shoes,Dress,2014-02-06,2010-01-14,24.0,1
Pants,Long,2014-02-18,2013-08-01,41.39,1
Shirts,Long-sleeve,2014-02-08,2012-08-11,40.72,1
Shoes,Boat,2014-02-14,2014-01-18,30.72,1
Shoes,Sneakers,2014-02-07,2010-01-15,41.72,1
Shoes,Sneakers,2014-02-14,2010-01-22,33.39,1
Shoes,Sneakers,2014-02-17,2014-01-21,21.0,1
Shoes,Dress,2014-02-11,2010-01-19,35.0,0
Pants,Short,2014-02-06,2014-01-10,92.6,1
Pants,Long,2014-02-04,2014-01-08,21.0,0
Shoes,Sneakers,2014-02-13,2013-12-01,41.0,1
Shoes,Dress,2014-02-11,2012-08-14,86.6,1
Pants,Short,2014-02-10,2014-01-14,30.39,0
Shoes,Dress,2014-02-14,2012-08-17,54.09,1
Shoes,Boat,2014-02-08,2013-07-22,44.09,1
Pants,Long,2014-02-04,2012-08-07,47.39,1
Pants,Short,2014-02-05,2013-07-19,25.72,1
Pants,Long,2014-02-15,2014-02-05,41.39,1
Shoes,Sneakers,2014-02-11,2013-07-25,50.09,1
Shoes,Boat,2014-02-05,2014-01-09,22.0,0
Shoes,Dress,2014-02-15,2013-07-29,79.6,0
Pants,Long,2014-02-08,2013-07-22,51.09,1
Shoes,Sneakers,2014-02-14,2013-07-28,33.0,1
Shirts,Long-sleeve,2014-02-05,2010-01-13,76.6,1
Shoes,Sneakers,2014-02-13,2010-01-21,79.6,0
Pants,Long,2014-02-09,2013-07-23,30.72,1
Shoes,Sneakers,2014-02-14,2014-01-18,25.72,1
Shoes,Sneakers,2014-02-14,2010-01-22,37.0,1
Shoes,Dress,2014-02-14,2013-12-02,53.09,0
Shoes,Boat,2014-02-12,2012-08-15,39.0,1
Pants,Long,2014-02-16,2014-01-20,87.6,0
Shoes,Boat,2014-02-04,2010-01-12,42.09,1
Shoes,Sneakers,2014-02-10,2010-01-18,45.09,1
Shoes,Boat,2014-02-10,2014-01-31,27.39,0
Pants,Short,2014-02-18,2013-12-06,40.39,0
Pants,Short,2014-02-14,2010-01-22,40.09,1
Shirts,Long-sleeve,2014-02-10,2014-01-31,35.72,1
Pants,Short,2014-02-12,2013-11-30,38.72,0
Pants,Long,2014-02-11,2013-07-25,42.39,1
Pants,Long,2014-02-12,2012-08-15,44.09,1
Shirts,Long-sleeve,2014-02-11,2012-08-14,82.6,0
Shirts,Short-sleeve,2014-02-09,2012-08-12,37.0,0
Shoes,Boat,2014-02-11,2010-01-19,59.09,1
Shoes,Dress,2014-02-09,2010-01-17,92.6,1
Pants,Long,2014-02-12,2014-01-16,43.39,1
Shoes,Dress,2014-02-05,2013-11-23,24.0,1
Shirts,Long-sleeve,2014-02-15,2014-01-19,79.6,0
Shoes,Dress,2014-02-11,2014-02-01,29.0,1
Shoes,Dress,2014-02-05,2013-07-19,52.09,0
Shoes,Sneakers,2014-02-16,2013-07-30,59.09,1
Pants,Short,2014-02-17,2014-01-21,43.09,1
Shirts,T-shirt,2014-02-18,2010-01-26,54.09,0
Shirts,Long-sleeve,2014-02-09,2014-01-13,38.39,1
Shoes,Boat,2014-02-11,2012-08-14,35.0,1
Shoes,Boat,2014-02-18,2013-08-01,74.6,0
Shoes,Dress,2014-02-13,2013-12-01,82.6,0
Pants,Short,2014-02-09,2010-01-17,31.72,1
Shoes,Boat,2014-02-12,2013-07-26,40.09,1
Shirts,Long-sleeve,2014-02-12,2013-11-30,87.6,0
Pants,Short,2014-02-07,2014-01-28,89.6,1
Shoes,Sneakers,2014-02-08,2013-07-22,39.0,1
Shoes,Boat,2014-02-07,2013-07-21,21.0,1
Pants,Long,2014-02-05,2010-01-13,81.6,1
Shoes,Dress,2014-02-07,2012-08-10,44.39,1
Shoes,Dress,2014-02-08,2013-07-22,59.09,1
Shoes,Boat,2014-02-06,2014-01-10,43.39,1
Shoes,Dress,2014-02-17,2014-01-21,31.72,1
Shirts,T-shirt,2014-02-17,2013-07-31,57.09,1
Shirts,T-shirt,2014-02-04,2014-01-25,41.0,1
Pants,Long,2014-02-16,2014-01-20,44.39,1
Pants,Short,2014-02-10,2010-01-18,43.39,1
Pants,Long,2014-02-12,2010-01-20,47.39,0
Pants,Short,2014-02-06,2014-01-27,51.09,1
Shoes,Sneakers,2014-02-06,2013-11-24,55.09,1
Pants,Long,2014-02-16,2012-08-19,28.39,1
Shoes,Dress,2014-02-18,2013-08-01,42.09,1
Pants,Short,2014-02-12,2010-01-20,24.72,1
Pants,Long,2014-02-11,2010-01-19,27.39,1
Shirts,T-shirt,2014-02-09,2013-07-23,29.72,1
Pants,Short,2014-02-16,2010-01-24,39.0,1
Shirts,Long-sleeve,2014-02-10,2013-07-24,54.09,0
Shoes,Dress,2014-02-09,2013-11-27,45.39,1
Pants,Long,2014-02-05,2012-08-08,22.0,1
Shoes,Boat,2014-02-14,2014-01-18,82.6,1
Shoes,Boat,2014-02-04,2012-08-07,33.0,1
Pants,Long,2014-02-17,2013-12-05,40.0,1
Shoes,Boat,2014-02-12,2013-07-26,32.39,1
Pants,Short,2014-02-08,2013-07-22,78.6,1
Pants,Long,2014-02-12,2012-08-15,51.09,1
Pants,Long,2014-02-18,2013-08-01,46.39,1
Shirts,T-shirt,2014-02-04,2014-01-25,23.72,1
Shirts,Short-sleeve,2014-02-18,2014-01-22,36.39,1
Shoes,Boat,2014-02-05,2010-01-13,39.0,1
Pants,Long,2014-02-05,2014-01-09,58.09,0
Shoes,Sneakers,2014-02-06,2013-07-20,44.39,1
Shoes,Boat,2014-02-13,2010-01-21,48.09,1
Shirts,T-shirt,2014-02-10,2012-08-13,34.72,1
Shirts,Long-sleeve,2014-02-11,2012-08-14,41.09,1
Pants,Long,2014-02-11,2014-01-15,39.72,1
Shoes,Boat,2014-02-16,2013-07-30,90.6,1
Shirts,Long-sleeve,2014-02-09,2014-01-30,60.09,1
Shoes,Boat,2014-02-08,2013-07-22,33.0,1
Shoes,Sneakers,2014-02-04,2012-08-07,25.72,1
Pants,Short,2014-02-14,2014-01-18,37.72,1
Pants,Short,2014-02-13,2014-01-17,36.72,1
Pants,Long,2014-02-11,2013-07-25,28.0,1
Pants,Long,2014-02-10,2013-11-28,38.72,1
Shoes,Sneakers,2014-02-13,2014-02-03,49.09,1
Pants,Long,2014-02-12,2010-01-20,92.6,0
Shoes,Dress,2014-02-05,2010-01-13,23.0,1
Shoes,Sneakers,2014-02-11,2013-11-29,88.6,1
Pants,Short,2014-02-14,2012-08-17,25.72,1
Shoes,Dress,2014-02-04,2013-11-22,50.09,1
Shoes,Boat,2014-02-17,2013-12-05,34.0,1
Shoes,Dress,2014-02-10,2013-11-28,48.09,1
Shoes,Boat,2014-02-15,2013-07-29,79.6,1
Shoes,Sneakers,2014-02-17,2013-12-05,55.09,1
Shoes,Dress,2014-02-12,2013-11-30,32.72,1
Shoes,Sneakers,2014-02-15,2013-07-29,91.6,1
Pants,Short,2014-02-04,2014-01-08,21.0,1
Shirts,Short-sleeve,2014-02-17,2013-07-31,41.0,1
Shoes,Boat,2014-02-14,2013-12-02,31.72,0
Shoes,Sneakers,2014-02-12,2014-02-02,39.39,1
Pants,Long,2014-02-11,2014-02-01,89.6,1
Shirts,T-shirt,2014-02-13,2013-12-01,44.09,1
Shirts,T-shirt,2014-02-11,2012-08-14,29.0,0
Shoes,Sneakers,2014-02-05,2013-07-19,21.0,0
Shoes,Boat,2014-02-13,2014-01-17,60.09,1
Shoes,Dress,2014-02-12,2013-11-30,43.09,1
Pants,Long,2014-02-13,2012-08-16,21.0,1
Shirts,Long-sleeve,2014-02-07,2014-01-11,43.09,1
Shoes,Sneakers,2014-02-10,2013-11-28,90.6,1
Shirts,T-shirt,2014-02-07,2014-01-11,28.72,1
Shoes,Boat,2014-02-16,2013-12-04,39.39,0
Shirts,Short-sleeve,2014-02-17,2010-01-25,40.72,1
Pants,Short,2014-02-07,2014-01-28,82.6,1
Pants,Short,2014-02-08,2013-07-22,28.0,0
Shirts,Short-sleeve,2014-02-09,2014-01-13,29.39,1
Shoes,Dress,2014-02-18,2010-01-26,24.0,1
Pants,Long,2014-02-04,2012-08-07,30.39,1
Pants,Long,2014-02-06,2013-07-20,75.6,1
Pants,Long,2014-02-12,2010-01-20,77.6,1
Shoes,Sneakers,2014-02-07,2012-08-10,56.09,1
Shirts,Long-sleeve,2014-02-08,2014-01-29,94.6,1
Shoes,Sneakers,2014-02-08,2010-01-16,59.09,1
Pants,Short,2014-02-13,2012-08-16,35.72,1
Shirts,Long-sleeve,2014-02-06,2013-07-20,38.0,1
Shoes,Boat,2014-02-14,2014-01-18,81.6,1
Shoes,Sneakers,2014-02-09,2014-01-13,26.72,1
Shoes,Sneakers,2014-02-06,2013-11-24,30.0,1
Shirts,T-shirt,2014-02-04,2013-07-18,31.0,1
Shoes,Sneakers,2014-02-07,2013-11-25,35.0,1
Shoes,Boat,2014-02-14,2013-07-28,86.6,1
Shirts,Short-sleeve,2014-02-07,2014-01-28,32.39,1
Shoes,Sneakers,2014-02-15,2010-01-23,42.39,1
Shoes,Boat,2014-02-05,2014-01-26,85.6,1
Shoes,Sneakers,2014-02-16,2012-08-19,33.39,1
Pants,Short,2014-02-17,2013-07-31,22.72,1
Shirts,Short-sleeve,2014-02-11,2014-02-01,21.0,1
Shirts,Long-sleeve,2014-02-14,2014-02-04,60.09,1
Pants,Short,2014-02-17,2014-02-07,28.72,0
Shirts,T-shirt,2014-02-17,2013-12-05,79.6,1
Pants,Short,2014-02-13,2013-12-01,87.6,1
Shoes,Boat,2014-02-06,2014-01-10,31.0,1
Shirts,Long-sleeve,2014-02-13,2013-07-27,91.6,1
Shirts,Long-sleeve,2014-02-08,2012-08-11,26.72,1
Shoes,Sneakers,2014-02-11,2013-07-25,38.0,0
Pants,Short,2014-02-08,2014-01-12,36.0,0
Pants,Long,2014-02-17,2013-07-31,38.72,1
Pants,Short,2014-02-06,2010-01-14,31.0,1
Shoes,Boat,2014-02-12,2013-11-30,31.0,1
Shoes,Boat,2014-02-07,2013-11-25,91.6,1
Pants,Long,2014-02-06,2014-01-27,46.39,0
Shoes,Dress,2014-02-04,2013-07-18,41.0,1
Pants,Long,2014-02-08,2014-01-29,32.72,1
Shoes,Boat,2014-02-08,2014-01-29,83.6,0
Shoes,Dress,2014-02-17,2014-01-21,28.72,0
Shoes,Sneakers,2014-02-05,2013-07-19,41.39,1
Shoes,Boat,2014-02-08,2010-01-16,27.0,0
Shirts,Short-sleeve,2014-02-11,2014-02-01,40.39,1
Pants,Short,2014-02-14,2010-01-22,38.72,1
Pants,Short,2014-02-06,2014-01-10,30.39,1
Shoes,Sneakers,2014-02-18,2014-02-08,41.72,1
Shirts,Long-sleeve,2014-02-10,2014-01-14,39.39,1
Shoes,Dress,2014-02-18,2013-12-06,53.09,1
Pants,Short,2014-02-09,2010-01-17,78.6,1
Shoes,Dress,2014-02-13,2014-01-17,34.72,0
Pants,Long,2014-02-05,2014-01-09,40.09,1
Shoes,Boat,2014-02-08,2014-01-29,38.39,1
Pants,Long,2014-02-17,2013-07-31,37.39,1
Pants,Short,2014-02-18,2013-08-01,84.6,1
Pants,Long,2014-02-04,2010-01-12,26.72,1
Pants,Long,2014-02-07,2013-11-25,54.09,1
Pants,Short,2014-02-17,2014-01-21,40.39,1
Pants,Short,2014-02-11,2013-07-25,80.6,1
Shoes,Dress,2014-02-08,2010-01-16,29.0,1
Shoes,Dress,2014-02-11,2014-01-15,55.09,0
Shirts,Short-sleeve,2014-02-18,2010-01-26,27.0,0
Shirts,Long-sleeve,2014-02-09,2013-11-27,24.0,1
Shoes,Sneakers,2014-02-17,2012-08-20,21.0,1
Shoes,Boat,2014-02-18,2013-12-06,43.09,1
Shoes,Boat,2014-02-11,2012-08-14,42.09,1
Pants,Short,2014-02-15,2012-08-18,39.0,1
Shirts,Long-sleeve,2014-02-09,2014-01-13,26.72,1
Pants,Short,2014-02-10,2014-01-14,36.72,1
Shirts,Short-sleeve,2014-02-09,2013-11-27,51.09,1
Shoes,Sneakers,2014-02-08,2010-01-16,60.09,1
Shirts,T-shirt,2014-02-07,2010-01-15,51.09,1
Shoes,Dress,2014-02-05,2014-01-09,45.39,1
Shirts,Long-sleeve,2014-02-17,2013-07-31,30.72,1
Shirts,Long-sleeve,2014-02-06,2014-01-10,30.0,0
Shirts,T-shirt,2014-02-08,2012-08-11,59.09,1
Pants,Long,2014-02-10,2014-01-31,29.0,0
Shirts,T-shirt,2014-02-08,2012-08-11,47.09,0
Shirts,T-shirt,2014-02-05,2012-08-08,54.09,1
Shoes,Sneakers,2014-02-13,2014-01-17,30.39,1
Shirts,T-shirt,2014-02-15,2014-02-05,47.39,1
Shirts,Short-sleeve,2014-02-10,2010-01-18,23.72,1
Shoes,Boat,2014-02-13,2014-02-03,38.39,1
Pants,Short,2014-02-13,2014-01-17,57.09,1
Shoes,Boat,2014-02-11,2014-01-15,84.6,1
Shoes,Sneakers,2014-02-13,2014-02-03,27.72,1
Pants,Short,2014-02-14,2014-01-18,51.09,1
Shoes,Sneakers,2014-02-12,2014-01-16,47.09,1
Shoes,Dress,2014-02-15,2014-02-05,29.0,1
Shoes,Sneakers,2014-02-10,2014-01-31,59.09,0
Pants,Short,2014-02-09,2012-08-12,82.6,1
Shirts,Short-sleeve,2014-02-09,2013-07-23,31.0,1
Pants,Short,2014-02-05,2010-01-13,54.09,1
Shirts,Short-sleeve,2014-02-10,2014-01-14,89.6,1
Shoes,Boat,2014-02-08,2013-11-26,77.6,1
Shoes,Dress,2014-02-07,2010-01-15,30.39,1
Pants,Short,2014-02-18,2013-12-06,44.39,1
Shoes,Boat,2014-02-18,2014-01-22,57.09,0
Shoes,Boat,2014-02-04,2014-01-08,28.39,1
Pants,Short,2014-02-05,2010-01-13,38.72,0
Shoes,Sneakers,2014-02-07,2013-07-21,38.39,1
Shoes,Boat,2014-02-09,2014-01-13,80.6,1
Shoes,Dress,2014-02-09,2013-07-23,56.09,1
Shoes,Boat,2014-02-11,2012-08-14,44.39,1
Pants,Long,2014-02-11,2013-07-25,27.0,1
Shoes,Dress,2014-02-17,2013-07-31,88.6,1
Pants,Short,2014-02-17,2010-01-25,29.72,1
Pants,Long,2014-02-12,2010-01-20,78.6,1
Shirts,Long-sleeve,2014-02-05,2013-11-23,81.6,1
Shoes,Boat,2014-02-07,2012-08-10,36.39,1
Shoes,Dress,2014-02-15,2013-07-29,26.0,1
Shoes,Dress,2014-02-15,2014-02-05,32.72,1
Shirts,Short-sleeve,2014-02-09,2014-01-13,24.72,1
Shoes,Dress,2014-02-09,2013-11-27,42.09,0
Shoes,Sneakers,2014-02-06,2010-01-14,37.39,1
Shoes,Dress,2014-02-06,2010-01-14,25.72,1
Shoes,Boat,2014-02-08,2014-01-12,42.39,1
Pants,Short,2014-02-06,2012-08-09,36.39,1
Pants,Short,2014-02-16,2014-02-06,32.72,1
Shoes,Dress,2014-02-11,2012-08-14,48.09,0
Shoes,Dress,2014-02-06,2014-01-10,37.39,1
Shoes,Sneakers,2014-02-14,2012-08-17,30.72,1
Shoes,Sneakers,2014-02-13,2013-12-01,83.6,1
Pants,Short,2014-02-12,2014-02-02,43.39,0
Shoes,Boat,2014-02-17,2012-08-20,28.72,0
Shoes,Boat,2014-02-14,2014-02-04,34.39,1
Shoes,Sneakers,2014-02-12,2014-01-16,38.0,1
Pants,Long,2014-02-06,2010-01-14,81.6,1
Shoes,Boat,2014-02-18,2012-08-21,85.6,1
Shoes,Dress,2014-02-05,2014-01-09,82.6,1
Shoes,Sneakers,2014-02-18,2013-08-01,82.6,1
Shoes,Dress,2014-02-15,2013-07-29,79.6,1
Shoes,Sneakers,2014-02-10,2014-01-14,38.39,1
Shoes,Boat,2014-02-16,2010-01-24,45.39,1
Pants,Long,2014-02-13,2014-01-17,30.0,1
Pants,Long,2014-02-18,2014-02-08,29.39,1
Shoes,Dress,2014-02-07,2014-01-28,27.0,1
Shoes,Sneakers,2014-02-04,2012-08-07,47.09,1
Pants,Long,2014-02-09,2013-11-27,23.72,1
Shirts,Long-sleeve,2014-02-08,2014-01-12,31.72,0
Pants,Long,2014-02-09,2013-07-23,79.6,1
Shirts,Long-sleeve,2014-02-05,2013-11-23,44.39,1
Shirts,Long-sleeve,2014-02-10,2013-11-28,83.6,1
Pants,Short,2014-02-12,2013-07-26,25.0,1
Pants,Long,2014-02-17,2014-01-21,46.09,1
Shirts,Long-sleeve,2014-02-13,2013-07-27,41.72,0
Shoes,Dress,2014-02-18,2014-01-22,89.6,1
Pants,Long,2014-02-10,2013-11-28,40.09,0
Shoes,Dress,2014-02-06,2014-01-10,36.72,1
Shoes,Dress,2014-02-14,2014-02-04,54.09,1
Shoes,Boat,2014-02-06,2012-08-09,22.0,0
Shoes,Sneakers,2014-02-12,2012-08-15,39.0,1
Pants,Long,2014-02-15,2013-07-29,30.72,1
Pants,Long,2014-02-15,2014-02-05,88.6,1
Pants,Long,2014-02-15,2013-07-29,26.72,0
Shoes,Dress,2014-02-05,2010-01-13,47.39,1
Shoes,Boat,2014-02-12,2010-01-20,55.09,1
Shoes,Sneakers,2014-02-15,2013-12-03,93.6,1
Pants,Short,2014-02-14,2013-07-28,30.72,1
Pants,Long,2014-02-18,2010-01-26,21.0,1
Shirts,Short-sleeve,2014-02-08,2012-08-11,22.0,1
Pants,Long,2014-02-11,2012-08-14,26.0,1
Pants,Short,2014-02-15,2013-12-03,31.72,1
Pants,Long,2014-02-18,2010-01-26,84.6,1
Shoes,Dress,2014-02-04,2013-11-22,23.0,1
Shoes,Sneakers,2014-02-15,2013-07-29,54.09,1
Pants,Short,2014-02-17,2014-01-21,26.0,1
Shoes,Boat,2014-02-14,2013-07-28,60.09,1
Shoes,Sneakers,2014-02-12,2013-11-30,34.72,1
Pants,Long,2014-02-07,2014-01-28,94.6,1
Shoes,Sneakers,2014-02-18,2012-08-21,89.6,0
Shirts,T-shirt,2014-02-17,2013-07-31,37.39,1
Pants,Short,2014-02-18,2014-01-22,41.39,0
Shoes,Dress,2014-02-06,2013-07-20,28.0,1
Pants,Long,2014-02-18,2013-08-01,35.72,1
Shoes,Boat,2014-02-11,2010-01-19,79.6,1
Shirts,Long-sleeve,2014-02-12,2013-07-26,43.39,1
Pants,Long,2014-02-18,2014-01-22,32.0,1
Shirts,Short-sleeve,2014-02-12,2014-02-02,59.09,1
Pants,Long,2014-02-14,2014-01-18,82.6,1
Pants,Short,2014-02-15,2013-12-03,80.6,0
Pants,Long,2014-02-04,2010-01-12,37.39,0
Shirts,Long-sleeve,2014-02-06,2012-08-09,85.6,0
Pants,Long,2014-02-14,2014-02-04,34.0,1
Shoes,Sneakers,2014-02-15,2013-12-03,85.6,1
Pants,Short,2014-02-04,2012-08-07,87.6,1
Pants,Long,2014-02-11,2014-01-15,35.72,1
Shoes,Dress,2014-02-05,2010-01-13,40.0,1
Shirts,T-shirt,2014-02-10,2014-01-31,31.0,1
Shoes,Sneakers,2014-02-04,2013-11-22,50.09,1
Pants,Long,2014-02-04,2013-07-18,28.0,1
Shirts,Long-sleeve,2014-02-05,2010-01-13,30.39,1
Pants,Short,2014-02-15,2012-08-18,53.09,1
Shoes,Boat,2014-02-10,2014-01-31,50.09,1
Shirts,Short-sleeve,2014-02-06,2012-08-09,34.0,1
Shirts,T-shirt,2014-02-15,2012-08-18,36.0,1
Shoes,Sneakers,2014-02-16,2010-01-24,33.0,1
Pants,Long,2014-02-06,2014-01-27,43.39,1
Shoes,Dress,2014-02-10,2012-08-13,39.72,1
Shoes,Boat,2014-02-12,2013-11-30,33.0,1
Shoes,Boat,2014-02-12,2013-11-30,55.09,1
Pants,Long,2014-02-09,2013-11-27,56.09,1
Shoes,Dress,2014-02-17,2014-01-21,29.39,0
Shirts,Short-sleeve,2014-02-10,2013-07-24,29.39,1
Pants,Long,2014-02-07,2013-11-25,31.72,0
Shoes,Dress,2014-02-04,2013-11-22,75.6,1
Shoes,Sneakers,2014-02-13,2014-02-03,35.39,1
Shoes,Dress,2014-02-11,2014-02-01,31.39,1
Shoes,Boat,2014-02-18,2012-08-21,41.0,1
Shirts,T-shirt,2014-02-09,2010-01-17,80.6,1
Pants,Short,2014-02-04,2014-01-25,88.6,1
Pants,Short,2014-02-11,2013-11-29,85.6,1
Shirts,Long-sleeve,2014-02-10,2013-07-24,42.72,1
Pants,Long,2014-02-05,2013-11-23,89.6,1
Shoes,Boat,2014-02-12,2014-01-16,89.6,1
Shoes,Boat,2014-02-10,2014-01-31,40.0,0
Shoes,Boat,2014-02-14,2014-02-04,37.39,1
Shirts,Long-sleeve,2014-02-17,2012-08-20,37.72,1
Shirts,T-shirt,2014-02-18,2014-01-22,29.72,1
Shoes,Sneakers,2014-02-09,2014-01-30,33.72,0
Pants,Long,2014-02-08,2013-11-26,34.39,1
Pants,Short,2014-02-08,2013-11-26,38.72,1
Shoes,Dress,2014-02-16,2012-08-19,26.0,1
Shoes,Boat,2014-02-18,2010-01-26,49.09,1
Shoes,Sneakers,2014-02-17,2012-08-20,29.39,1
Shoes,Sneakers,2014-02-05,2014-01-09,55.09,1
Shoes,Dress,2014-02-12,2010-01-20,33.72,1
Pants,Short,2014-02-07,2013-07-21,89.6,0
Shoes,Sneakers,2014-02-04,2013-11-22,41.72,1
Shoes,Boat,2014-02-12,2012-08-15,79.6,0
Shirts,T-shirt,2014-02-18,2013-08-01,39.72,1
Shoes,Sneakers,2014-02-09,2012-08-12,35.39,0
Shoes,Sneakers,2014-02-15,2012-08-18,89.6,0
